Title	Artist	BPM	Key	Import Date
Gold And A Pager	The Cool Kids	162		2010/10/22
Bassment Party	The Cool Kids	134.999		2010/10/22
Jingling	The Cool Kids	168.002		2010/10/22
Big Talk	The Cool Kids	150.001		2010/12/8
Addicted To You (SUbpRIME Remix)	The Count & Sinden	128.052		2011/1/19
I Believe In A Thing Called Love	The Darkness	128.099		2010/7/8
I'll Be Okay	The Dean's List	160	C	2010/7/8
Repeat	The Dean's List	91.001		2010/7/8
Dear Professor	The Dean's List	170	Ab	2011/5/1
Ready To Go	The Dean's List	117.999	C	2010/7/8
S.A.N.T.A.N.A.	The Diplomats	147.997		2010/7/8
Dipset Symphony	The Diplomats	93.91		2010/7/8
Push It (Remix)	The Diplomats	130.291		2010/7/8
Lookin' At You	The Game	91.999		2010/7/8
Da S***	The Game	172	Gbm	2010/7/8
Let's Ride	The Game	93.601		2010/7/8
Compton	The Game	91.999		2010/7/8
Remedy	The Game	90.499		2010/7/8
One Blood	The Game	163.69		2010/7/8
Too Much	The Game	94.101		2010/7/8
Wouldn't Get Far	The Game	90		2010/7/8
Scream On 'Em	The Game	169.599	A	2010/7/8
One Night	The Game	174	Fm	2010/7/8
Doctor's Advocate	The Game	170	Bbm	2010/7/8
Ol' English	The Game	150.91		2010/7/8
California Vacation	The Game	169.999	Bbm	2010/7/8
Bang!	The Game	95.199		2010/7/8
Around The World	The Game	173.999	Em	2010/7/8
Why You Hate The Game	The Game	163.99		2010/7/8
Intro	The Game	115		2010/7/8
LAX Files	The Game	130.001		2010/7/8
State Of Emergency	The Game	93		2010/7/8
Bulletproof Diaries	The Game	165.001	Gm	2010/7/8
My Life	The Game	148.001		2010/7/8
Money	The Game	146		2010/7/8
Cali Sunshine	The Game	158.001		2010/7/8
Ya Heard	The Game	130.501		2010/7/8
Hard Liquor (Interlude)	The Game	89.999		2010/7/8
House Of Pain	The Game	173	Ebm	2010/7/8
Gentleman's Affair	The Game	89		2010/7/8
Let Us Live	The Game	90.702		2010/7/8
Touchdown	The Game	102		2010/7/8
Angel	The Game	171.993	Gbm	2010/7/8
Never Can Say Goodbye	The Game	166.001	Ebm	2010/7/8
Dope Boys	The Game	169.998	Dbm	2010/7/8
Game's Pain	The Game	96.999		2010/7/8
Letter To The King	The Game	157		2010/7/8
Outro	The Game	124		2010/7/8
Big Dreams	The Game	157.601		2010/7/8
My Life (Edited)	The Game	147.997		2010/7/8
Face Of L.A.	The Game	174.001	Ebm	2010/7/8
Intro	The Game	135.99		2009/3/31
Westside Story	The Game	173.998		2009/3/31
Dreams	The Game	116.883		2010/7/8
Hate It or Love It	The Game	100.011		2010/6/8
Higher	The Game	95.999		2009/3/31
How We Do	The Game	98.013		2010/7/8
Don't Need Your Love	The Game	170.818	Fm	2009/3/31
Church for Thugs	The Game	88.9992	Gb	2009/3/31
Put You On The Game	The Game	87.9292	Gm	2010/7/8
Start from Scratch	The Game	89.9969	Ebm	2009/3/31
The Documentary	The Game	168.021	Gbm	2009/3/31
Runnin'	The Game	88.01		2010/7/8
No More Fun and Games	The Game	94.949		2009/3/31
We Ain't	The Game	171.999	Em	2009/3/31
Special	The Game	122.113		2009/3/31
Don't Worry	The Game	116.249	E	2009/3/31
Like Father, Like Son	The Game	135.99		2009/3/31
It Must Be Me	The Game	168		2010/7/8
Here We Go Again	The Game	97.492		2010/7/8
Drive It Like You Stole It (King Fantastic Remix)	The Glitch Mob	172.052		2010/9/24
E	Drunkenmunky	139.7		2012/11/10
The Crowd Song	Rhythm Gangsta	132.71		2012/11/10
Addicted to Bass	Puretone	132.932		2012/11/10
Derb	Derb	140.008		2012/11/10
140 BPM	Out of Grace	139.997		2012/11/10
Godd	Marco V	140.003		2012/11/10
Power	Warp Brothers	140.002		2012/11/10
Operation Blade	Public Domain	140.082		2012/11/10
"Billie ""Wildcat"" Jean"	The Hood Internet	122.783		2009/7/2
Free Control Ocho (Kid Sister vs Phonat)	The Hood Internet	124.999		2010/7/8
Welcome Home Son	The Jet Age Of Tomorrow	159.998	Em	2011/8/4
The Feeling (Dave Edwards Remix)	The Knocks	126.999		2013/3/6
Can't Hurry Love (The Supremes Cover featuring Alex Winston)	The Knocks	96.999		2011/3/19
Brightside (TheFatRat Remix)	The Knocks	127		2012/9/14
Make It Better	The Knocks	127		2010/9/24
Floozy	The Knux	111.999		2010/7/8
Kids (MGMT Cover)	The Kooks	131		2010/7/8
Venice	The Lighthouse and The Whaler	103.995		2012/10/12
I Just Had Sex	The Lonely Island	168.001	Gb	2011/2/11
Please Don't Go Alone	The MashMaticians	130.989		2011/3/25
Young Blood	The Naked And Famous	105		2012/2/15
Your Hands (Together)	The New Pornographers	150.977	Gm	2011/1/19
Born Again (Intro)	The Notorious B.I.G.	173.207		2010/7/8
Notorious	The Notorious B.I.G.	101.317		2010/7/8
Dead Wrong	The Notorious B.I.G.	117.09		2010/7/8
Hope You Niggas Sleep	The Notorious B.I.G.	102.361		2010/7/8
Dangerous MC's	The Notorious B.I.G.	91.99		2010/7/8
Biggie	The Notorious B.I.G.	133.011		2010/7/8
Niggas	The Notorious B.I.G.	93.888		2010/7/8
Big Booty Hoes	The Notorious B.I.G.	98.941		2010/7/8
Would You Die For Me	The Notorious B.I.G.	101.069		2010/7/8
Come On	The Notorious B.I.G.	88.954		2010/7/8
Rap Phenomenon	The Notorious B.I.G.	172.719		2010/7/8
Let Me Get Down	The Notorious B.I.G.	158.12	C	2010/7/8
Tonight	The Notorious B.I.G.	170.525	Eb	2010/7/8
If I Should Die Before I Wake	The Notorious B.I.G.	89.12		2010/7/8
Who Shot Ya?	The Notorious B.I.G.	91.662		2010/7/8
Can I Get Witcha	The Notorious B.I.G.	105.049		2010/7/8
I Really Want To Show You	The Notorious B.I.G.	93		2010/7/8
Ms. Wallace (Outro)	The Notorious B.I.G.	172.057	Fm	2010/7/8
Intro	The Notorious B.I.G.	127.541	Gbm	2010/7/8
It Has Been Said	The Notorious B.I.G.	168.404	Am	2010/7/8
Spit Your Game	The Notorious B.I.G.	160.805		2010/7/8
Whatchu Want (The Commission)	The Notorious B.I.G.	96.899		2010/7/8
Get Your Grind On	The Notorious B.I.G.	168	Ebm	2010/7/8
Living The Life	The Notorious B.I.G.	157.78		2010/7/8
The Greatest Rapper (Interlude)	The Notorious B.I.G.	118.125		2010/7/8
1970 Somethin'	The Notorious B.I.G.	121.59		2010/7/8
Nasty Girl	The Notorious B.I.G.	106.3		2010/7/8
Living In Pain	The Notorious B.I.G.	88.177		2010/7/8
I'm With Whateva	The Notorious B.I.G.	88.598		2010/7/8
Beef	The Notorious B.I.G.	154.803		2010/7/8
My Dad (Interlude)	The Notorious B.I.G.	139.718		2010/7/8
Hustler's Story	The Notorious B.I.G.	165.999	Bbm	2010/7/8
Breakin' Old Habits	The Notorious B.I.G.	169.999	Bm	2010/7/8
Ultimate Rush	The Notorious B.I.G.	173	Fm	2010/7/8
Mi Casa	The Notorious B.I.G.	94.599		2010/7/8
Little Homie (Interlude)	The Notorious B.I.G.	122.028	Dm	2010/7/8
Hold Ya Head	The Notorious B.I.G.	159.999	Gm	2010/7/8
Just A Memory	The Notorious B.I.G.	169.641	Ebm	2010/7/8
Wake Up	The Notorious B.I.G.	167.999	Em	2010/7/8
Love Is Everlasting (Outro)	The Notorious B.I.G.	167.598	Bbm	2010/7/8
Life After Death (Intro)	The Notorious B.I.G.	98		2010/10/6
Somebody's Gotta Die	The Notorious B.I.G.	166.039	Ebm	2010/10/6
Hypnotize	The Notorious B.I.G.	93.988		2010/7/8
Kick In The Door	The Notorious B.I.G.	90.061		2010/10/6
Fuck You Tonight	The Notorious B.I.G.	88.878		2010/10/6
Last Day	The Notorious B.I.G.	93.795		2010/10/6
I Love The Dough	The Notorious B.I.G.	99.1		2010/10/6
What's Beef?	The Notorious B.I.G.	154.82		2010/10/6
B.I.G (Interlude)	The Notorious B.I.G.	99.34		2010/10/6
Mo Money Mo Problems	The Notorious B.I.G.	104.389		2010/7/8
Niggas Bleed	The Notorious B.I.G.	169.163	Dbm	2010/10/6
I Got A Story To Tell	The Notorious B.I.G.	94.0739	Abm	2010/10/6
Notorious Thugs	The Notorious B.I.G.	154.92		2010/7/8
Miss U	The Notorious B.I.G.	172.062	G	2010/10/6
Another	The Notorious B.I.G.	112.068		2010/10/6
Going Back To Cali	The Notorious B.I.G.	99.156		2010/10/6
Ten Crack Commandments	The Notorious B.I.G.	174.046	Dm	2010/10/6
Playa Hater	The Notorious B.I.G.	127.11		2010/10/6
Nasty Boy	The Notorious B.I.G.	106.285		2010/10/6
Sky's The Limit	The Notorious B.I.G.	90.826		2010/7/8
The World Is Filled	The Notorious B.I.G.	172.21	Ab	2010/10/6
My Downfall	The Notorious B.I.G.	173.878	Em	2010/10/6
Long Kiss Goodnight	The Notorious B.I.G.	87.9316	Am	2010/10/6
You're Nobody (Til Somebody Kills You)	The Notorious B.I.G.	169.447	Gm	2010/10/6
Intro	The Notorious B.I.G.	111.207		2010/10/6
Things Done Changed	The Notorious B.I.G.	90.936		2010/10/6
Gimme The Loot	The Notorious B.I.G.	141.047		2010/10/6
Machine Gun Funk	The Notorious B.I.G.	94.11		2010/10/6
Warning	The Notorious B.I.G.	171.884	Dm	2010/7/8
One More Chance	The Notorious B.I.G.	94.139		2010/7/8
#!*@ Me (Interlude)	The Notorious B.I.G.	108		2010/10/6
The What	The Notorious B.I.G.	171.868	Dm	2010/10/6
Juicy	The Notorious B.I.G.	96.041		2010/7/8
Everyday Struggle	The Notorious B.I.G.	96.19		2010/10/6
Me & My Bitch	The Notorious B.I.G.	89.01		2010/10/6
Big Poppa	The Notorious B.I.G.	169.087	Dm	2010/7/8
Respect	The Notorious B.I.G.	88.732		2010/10/6
Friend Of Mine	The Notorious B.I.G.	98.25		2010/10/6
Unbelievable	The Notorious B.I.G.	91.49		2010/10/6
Suicidal Thoughts	The Notorious B.I.G.	168.283	Gm	2010/10/6
Pretty Fly	The Offspring	143.235		2010/7/8
Vans	The Pack	101.97		2010/7/8
Breathe (Zeds Dead Remix)	The Prodigy	126		2012/11/15
Breathe (NumberNin6 Remix)	The Prodigy	140	Dm	2011/5/15
Omen (Dr Dub Dubstep Remix)	The Prodigy	140.002		2011/4/16
Renegade VIP	The Qemists	140		2011/10/10
What They Do	The Roots	92.708		2010/7/8
Phrentrow	The Roots	111.09		2010/7/8
Rock You	The Roots	89.089		2010/7/8
!!!!!	The Roots	159.427		2010/7/8
Sacrifice	The Roots	96.999		2010/7/8
Rolling With Heat	The Roots	98.301		2010/7/8
WAOK Roll Call	The Roots	110.91		2010/7/8
Thought @ Work	The Roots	110.369		2010/7/8
The Seed 2.0	The Roots	111.082		2010/7/8
Break You Off	The Roots	165.578	Em	2010/7/8
Quills	The Roots	94.4591	Gbm	2010/7/8
Pussy Galore	The Roots	96.322		2010/7/8
Complexity	The Roots	94.098		2010/7/8
Something In The Way Of Things	The Roots	164.109		2010/7/8
Rhymes And Ammo	The Roots	96.018		2010/7/8
Thirsty	The Roots	141.312		2010/7/8
Rising Up	The Roots	95.202		2010/7/8
Get Busy	The Roots	95		2010/7/8
Star/Pointro	The Roots	90.0562	Am	2010/7/8
I Don't Care	The Roots	102.823		2010/7/8
Don't Say Nuthin'	The Roots	148.501		2010/7/8
Guns Are Drawn	The Roots	97.106		2010/7/8
Stay Cool	The Roots	92.091		2010/7/8
Somebody's Gotta Do It	The Roots	99.108		2010/7/8
Duck Down!	The Roots	92.594		2010/7/8
Why (What's Goin On?)	The Roots	172.653		2010/7/8
Act Won (Things Fall Apart)	The Roots	103.08		2010/7/8
Table of Contents (Parts 1 & 2)	The Roots	103		2010/7/8
The Next Movement	The Roots	95.103		2010/7/8
Step Into The Realm	The Roots	90.927		2010/7/8
The Spark	The Roots	91.83		2010/7/8
Dynamite!	The Roots	94.136		2010/7/8
Without A Doubt	The Roots	93.17		2010/7/8
Ain't Sayin' Nothin' New	The Roots	92.94		2010/7/8
Double Trouble	The Roots	95.956		2010/7/8
Act Too (The Love Of My Life)	The Roots	92.981		2010/7/8
100% Dundee	The Roots	100.745		2010/7/8
Diedre Vs. Dice	The Roots	102.151		2010/7/8
Adrenaline!	The Roots	102.19		2010/7/8
3rd Acts: ? Vs. Scratch 2...Electric Boogaloo	The Roots	96		2010/7/8
You Got Me	The Roots	162.01		2010/7/8
Don't See Us	The Roots	95.873		2010/7/8
Act Fore (The End?)	The Roots	94		2009/11/3
Blinded By the Lights (Nero Remix)	The Streets	140.002		2011/4/16
Going Through Hell (Diplo Remix)	The Streets	169.998	Am	2011/1/19
Let's Go	The Symphony	127.999		2012/8/13
Hands	The Ting Tings	129.981		2010/9/24
That's Not My Name (Skeet & Tito Remix)	The Ting Tings	139.998	www.OnSMASH.com	2010/7/8
That's Not My Name	The Ting Tings	145		2010/7/8
30 Minutes Of Twelves	The Twelves	125.98		2010/7/8
Lolita (PatrickReza Remix)	The Veronicas	145		2013/1/29
Bittersweet Symphony	The Verve	170.982	Em	2010/7/8
Rich Girls (Le Castle Vania Remix)	The Virgins	124		2011/4/5
In The Good	The Visionaries	89	Ebm	2010/7/8
Glad You Came	The Wanted	127.869		2012/3/2
The Morning	The Weeknd	120.001		2011/5/30
Same Old Song (Paper Diamond Remix)	The Weeknd	150		2012/1/23
Wicked Games	The Weeknd	114		2012/12/20
High For This	The Weeknd	150		2012/6/17
Seven Nation Army (The Glitch Mob Remix)	The White Stripes	120.003		2011/8/27
Froggy Style	The Widdler	140.994		2011/10/22
Angels	The xx	92.0029	Gbm	2012/9/21
Chained	The xx	119		2012/9/21
Fiction	The xx	114.998		2012/9/21
Try	The xx	96.0004	D	2012/9/21
Reunion	The xx	112.212		2012/9/21
Sunset	The xx	120		2012/9/21
Missing	The xx	160.003	Bm	2012/9/21
Tides	The xx	99		2012/9/21
Unfold	The xx	100		2012/9/21
Swept Away	The xx	116.045		2012/9/21
Our Song	The xx	100.429		2012/9/21
Infinity (Flufftronix Remix)	The xx	132.896		2010/3/19
Intro	The xx	137.976		2012/5/25
Vcr	The xx	109.296		2009/10/28
Crystalised	The xx	122.901		2012/5/25
Islands	The xx	124.029		2012/5/25
Heart Skipped A Beat	The xx	122.742		2012/5/25
Fantasy	The xx	119.812		2012/5/25
Shelter	The xx	107.356		2012/5/25
Basic Space	The xx	115.881		2012/5/25
Infinity	The xx	109.195		2012/5/25
Night Time	The xx	121.985		2012/5/25
Walking On The Moon	The-Dream	120.001		2010/7/8
I Luv Your Girl	The-Dream	90.002	www.RnB4U.dl.am	2010/7/8
I Luv Your Girl (Remix)	The-Dream	90		2010/7/8
Let Me See The Booty	The-Dream	142.001		2010/7/8
Always Love You	Theophilus London	123.998		2010/7/8
Humdrum Town	Theophilus London	125.994		2010/7/8
Last Name London	Theophilus London	NaN		2013/8/30
Pull My Heart Away (Jamie xx Remix)	Theophilus London	94.999		2010/7/8
Shrimp	Theophilus London	103.729		2011/7/21
Big Spender	Theophilus London & A$AP Rocky	131.476		2012/5/25
Three Thousand	These New Puritans	87.9992	Em	2011/1/19
Semi Charmed Life	Third Eye Blind	102.034		2010/7/8
That's Right	Three 6 Mafia	174	Am	2010/7/8
4 Oz.	Three 6 Mafia	140.979		2010/7/8
Lolli Lolli	Three 6 Mafia	119.999		2010/7/8
Stay Fly	Three 6 Mafia	133.3		2010/7/8
Pussy Got Ya Hooked	Three 6 Mafia	125.372		2010/7/8
Let's Plan A Robbery	Three 6 Mafia	154.476		2010/7/8
Poppin My Collar	Three 6 Mafia	145.088		2013/8/30
Roll Wit It	Three 6 Mafia	160.006		2010/7/8
Ride Spinners	Three 6 Mafia	164.315	Abm	2008/12/7
Side To Side (Remix)	Three 6 Mafia	169.854	Bm	2010/7/8
Dope Boy Fresh	Three 6 Mafia	152.219		2010/7/8
I'd Rather Get Some Head	Three 6 Mafia	134.917		2010/7/8
Work Hard, Play Hard	Tiesto	127.001		2012/8/25
C'mon	Tiesto & Diplo	129.707		2012/8/25
Zero 76	Tiesto & Hardwell	128.009		2012/8/25
I Will Be Here (Wolfgang Gartner Dub Remix)	Tiesto & Sneaky Sound System	127.98		2011/2/25
Tornado	Tiesto & Steve Aoki	130		2012/8/25
Hell Yeah!	Tiësto & Showtek	130		2012/8/25
We Own The Night	Tiësto & Wolfgang Gartner	130		2012/8/13
Beep Beep Beep (Punks Jump Remix)	Tiga	127.001		2010/7/8
Oh Timbaland	Timbaland	127.464		2010/7/8
Give It To Me	Timbaland	110.595		2010/7/8
Release	Timbaland	123.841		2010/7/8
The Way I Are	Timbaland	114.713		2010/7/8
Bounce	Timbaland	124.389		2010/7/8
Come and Get Me	Timbaland	138.516		2010/7/8
Kill Yourself	Timbaland	108.001		2010/7/8
Boardmeeting	Timbaland	113.055		2010/7/8
Fantasy	Timbaland	92.25		2010/7/8
Scream	Timbaland	97.324		2010/7/8
Miscommunication	Timbaland	106.065		2010/7/8
Bombay	Timbaland	113.891	Fm	2010/7/8
Throw It On Me	Timbaland	168.071		2010/7/8
Time	Timbaland	134.427		2010/7/8
One and Only	Timbaland	116.001	Bm	2010/7/8
Apologize	Timbaland	118		2010/7/8
2 Man Show	Timbaland	105		2010/7/8
Intro	Timbaland	98.993		2010/7/8
Carry Out	Timbaland	123.75		2010/7/8
Lose Control	Timbaland	90		2010/7/8
Meet In Tha Middle	Timbaland	96.001		2010/7/8
Say Something	Timbaland	160.001		2010/1/20
Tomorrow In The Bottle	Timbaland	149		2010/7/8
We Belong To The Music	Timbaland	160.549		2010/7/8
Morning After Dark	Timbaland	118.004		2010/7/8
If We Ever Meet Again	Timbaland	126		2010/7/8
Can You Feel It	Timbaland	130		2010/7/8
Ease Off The Liquor	Timbaland	130		2010/7/8
Undertow	Timbaland	110.001		2010/7/8
Timothy Where Have You Been	Timbaland	164.04		2010/7/8
Long Way Down	Timbaland	164		2010/7/8
Marchin On	Timbaland	123		2010/7/8
The One I Love	Timbaland	144		2010/7/8
Symphony	Timbaland	173.2	Gbm	2010/7/8
Apologize (Remix)	Timbaland	89.006		2010/7/8
Mornin After (Wolfgang Gartner Remix)	Timbaland	128.001		2011/4/10
Round Da Way Tim	Timbaland	160	Gbm	2011/2/9
Maribel	Time Travelers	162.008	Db	2013/5/28
Stormalong	Time Travelers	157		2013/5/28
Adelaide	Time Travelers	149.998		2013/5/28
Yardbird	Time Travelers	88.9989	Bb	2013/5/28
Turning	Time Travelers	127		2013/5/28
Lose My Mind	Timeflies	129.999		2010/12/8
Invincible	Tinie Tempah	138		2011/5/15
Till I'm Gone	Tinie Tempah	164.001		2011/5/15
Trampoline	Tinie Tempah	151		2013/9/6
Wifey	Tinie Tempah	142.054	Abm	2011/5/15
Wonderman (Bare Noize Remix)	Tinie Tempah	92.004		2011/3/20
Wonderman	Tinie Tempah	92.001		2011/4/12
Written In The Stars	Tinie Tempah	91.888		2011/4/5
911 (Dillon Francis Remix)	Tittsworth	127.001		2011/3/24
Ez	Tittsworth	132.016		2011/3/19
WTF (Nadastrom Remix)	Tittsworth	127		2010/7/8
No Scrubs	TLC	92.908		2010/7/8
Top Floor	TNGHT	147.999		2013/6/12
Goooo	TNGHT	142.999		2013/6/12
Higher Ground	TNGHT	160.735		2013/6/12
Bugg'n	TNGHT	140		2013/6/12
Easy Easy	TNGHT	134.003		2013/6/12
Acrylics	TNGHT	142		2013/6/4
Take It Back (Dillon Francis Remix)	Toddla T	NaN		2013/8/30
Take It Back	Toddla T	123.007		2011/5/1
Mileena's Theme	Tokimonster	140.998		2011/8/4
Breakneck Speed	Tokyo Police Club	173.003		2010/7/8
Where's Your Cannon At (Wolfgang Gartner Bootleg)	Tom Staar, Basement Jaxx	128		2011/5/7
Turn That Shit Up (Diplo Remix)	Tom Stephan	132.999		2011/3/3
Loneliness	Tomcraft	133.19		2010/12/8
Wild Thing	Tone Loc	125.498		2010/7/8
Drama Setter	Tony Yayo	159.998	C	2010/7/8
Blow The Whistle	Too Short	99.981		2010/1/20
Keep Bouncin	Too Short	104.999		2010/7/8
Shake That Monkey	Too Short	99.927		2010/7/8
Bossy 	Too Short	167.999	Ebm	2010/7/8
I'm A Player	Too Short	89.029		2010/7/8
Pimpology	Too Short	92.04		2010/7/8
I Got To Get It	Topic	87.9971	Bm	2010/7/8
Grown Up Calls	Toro y Moi	149.99		2013/2/28
Still Sound	Toro y Moi	111.012		2011/1/19
Household Goods (Zeds Dead Remix)	Totally Enormous Extinct Dinosaurs	135		2012/8/25
Promises	Totally Enormous Extinct Dinosaurs	129.001		2013/1/29
Trouble	Totally Enormous Extinct Dinosaurs	126.999		2013/1/29
Shimmer	Totally Enormous Extinct Dinosaurs	137.998		2013/1/29
Household Goods	Totally Enormous Extinct Dinosaurs	128		2013/1/29
Your Love	Totally Enormous Extinct Dinosaurs	127		2013/1/29
You Need Me On My Own	Totally Enormous Extinct Dinosaurs	100		2013/1/29
Panpipes	Totally Enormous Extinct Dinosaurs	126		2013/1/29
Garden	Totally Enormous Extinct Dinosaurs	128		2013/1/29
Solo	Totally Enormous Extinct Dinosaurs	128		2013/1/29
Tapes & Money	Totally Enormous Extinct Dinosaurs	126.999		2013/1/29
American Dream, Pt. II	Totally Enormous Extinct Dinosaurs	125		2013/1/29
Closer	Totally Enormous Extinct Dinosaurs	131		2013/1/29
Fair	Totally Enormous Extinct Dinosaurs	112.998		2013/1/29
Stronger	Totally Enormous Extinct Dinosaurs	124		2013/1/29
Dream On	Totally Enormous Extinct Dinosaurs	122		2012/8/25
Africa	Toto	92.671		2010/7/8
Your Girl	Tourist	125.399		2012/12/16
Habits	Tove Lo	109.999		2013/5/28
Give Me One Reason (Tailors Remix)	Tracy Chapman	122.001		2013/1/29
Hard To Smile	Trae	162		2010/7/8
In The Hood	Trae	164.001		2010/7/8
Drive By	Train	121.994		2012/6/17
Poole Palace	Dem Franchise Boyz	170.016	Gbm	2010/7/8
Headstrong	Trapt	92.401		2012/11/10
Billionaire	Travie McCoy	173.998		2010/7/8
Can A Drummer Get Some? (Diplo Remix)	Travis Barker	91		2011/4/1
Ayy Ladies	Travis Porter	96.0019	Fm	2012/4/4
Bring It Back	Travis Porter	98		2012/4/4
Wobble	Travis Porter	145.002		2012/6/17
Bottoms Up (Remix)	Trey Songz	148.005		2010/10/6
Bottoms Up	Trey Songz	148	Cm	2010/9/24
Lemonade (Remix)	Trey Songz	141.998		2010/3/19
Make Moves	Trey Songz	88.999		2010/7/8
2 Reasons	Trey Songz	94		2012/7/17
Heart Attack	Trey Songz	150		2012/9/14
Say Aah	Trey Songz	93	Dbm	2012/7/17
Take You Home	Trey Songz	96.0002	Dm	2010/7/8
Unusual	Trey Songz	164.01	Cm	2012/9/14
Let's Go	Trick Daddy	133.949		2011/2/9
Breaka Breaka	Trick Daddy	148.003		2010/7/8
Tuck Ya Ice	Trick Daddy	150.001		2010/7/8
Sugar	Trick Daddy	119.999		2010/7/8
Bet That	Trick Daddy	92.001		2010/7/8
Dro In The Wind	Trick Daddy	114.034		2010/7/8
I'm A Thug	Trick Daddy	139.985		2010/7/8
Shut Up	Trick Daddy	144.683		2010/7/8
Take It To The House	Trick Daddy	125.066		2010/7/8
Who Want It	Trick Trick	160		2010/7/8
Welcome To Detroit City	Tricky	91.099		2010/7/8
Neva Eva	Trillville	156.004		2010/7/8
Some Cut	Trillville	170.003	Am	2010/7/8
Here We Go	Trina	128		2010/7/8
All Gold Everything (Remix)	Trinidad James	100		2013/1/29
All Gold Everything	Trinidad James	99.999		2013/1/7
Still With Me (Seven Lions Remix)	Tritonal	137.999		2012/9/14
Put You On Your Game	Trolley Snatcha	140.002		2012/6/17
Who	Tujamo & Plastik Funk	125.003		2013/7/17
Ambitionz As a Ryder	Tupac	174.513	Dm	2013/8/30
All Bout U	Tupac	103.166		2010/7/8
Skandalouz	Tupac	92.758		2010/7/8
Got My Mind Made Up	Tupac	92.894		2010/7/8
How Do You Want It	Tupac	92.497		2010/7/8
2 Of Amerikaz Most Wanted	Tupac	99.242		2010/7/8
No More Pain	Tupac	153.99		2010/7/8
Heartz Of Men	Tupac	92.48		2010/7/8
Life Goes On	Tupac	158.19		2010/7/8
Only God Can Judge Me	Tupac	90.16		2010/7/8
Tradin War Stories	Tupac	172.985	Am	2010/7/8
California Love (Remix)	Tupac	91.628		2010/3/19
I Ain't Mad At Cha	Tupac	170.211	Cm	2010/7/8
What'z Ya Phone #	Tupac	120.027		2010/7/8
Can't C Me	Tupac	95.414		2010/7/8
Shorty Gonna Be A Thug	Tupac	90.0005		2010/7/8
Holla At Me	Tupac	101.69		2010/7/8
Wonda Why They Call U Bitch	Tupac	101.212		2010/7/8
When We Ride	Tupac	91.75		2010/7/8
Thug Passion	Tupac	91.97		2010/7/8
Picture Me Rollin'	Tupac	95.882		2010/7/8
Check Out Time	Tupac	94.35		2010/7/8
Ratha Be Ya Nigga	Tupac	169.24	Em	2010/7/8
All Eyez On Me	Tupac	93.27		2010/7/8
Run Tha Streetz	Tupac	166.942	Cm	2010/7/8
Ain't Hard 2 Find	Tupac	90.018		2010/7/8
Heaven Ain't Hard 2 Find	Tupac	174.245	Gm	2010/7/8
Thugs Mansion (Acoustic)	Tupac	108		2010/7/8
Thugz Mansion	Tupac	88		2009/11/12
Better Dayz	Tupac	131.998		2010/7/8
Changes	Tupac	111.095		2010/7/8
Dear Mama	Tupac	168.229	Ebm	2010/7/8
Hit Em Up	Tupac	95.2105		2008/12/7
Troublesome '96	Tupac	97.52		2010/7/8
Intro	Tupac	160.875		2010/7/8
