FIPS	County	2010	2000	1990	1980	1970	1960	1950	1940	1930	1920	1910	1900	1890	1880	1870	1860	1850	1840	1830	1820	1810	1800	1790	c2010	c2000	c1990	c1980	c1970	c1960	c1950	c1940	c1930	c1920	c1910	c1900	c1890	c1880	c1870	c1860	c1850	c1840	c1830	c1820	c1810	c1800
	Bethel Census Area   	#N/A	#N/A	13656	10999	7579	5537	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										#N/A	#N/A	0.241567415	0.451246866	0.368791764	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2060	Bristol Bay Borough   	997	1258	1410	1094	1147	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										-0.207472178	-0.107801418	0.288848263	-0.046207498	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
	Cordova-McCarthy	#N/A	#N/A	--- 	--- 	1857	1759	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										#N/A	#N/A	.	.	0.055713474	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
	Dillingham Census Area   	#N/A	#N/A	4012	4616	3485	4024	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										#N/A	#N/A	-0.13084922	0.324533716	-0.133946322	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2090	Fairbanks North Star Borough  	97581	82849	77720	53983	45864	43412	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										0.177817475	0.065993309	0.439712502	0.177023373	0.056482079	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2100	Haines Borough    	2508	2392	2117	1680	1504	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										0.048494983	0.129900803	0.260119048	0.117021277	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2110	Juneau Borough    	31275	30704	26751	19528	13556	9745	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										0.018596925	0.147770177	0.369879148	0.440542933	0.391072345	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2122	Kenai Peninsula Borough   	55400	49673	40802	25282	14250	6097	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										0.115294023	0.217415813	0.613875485	0.774175439	1.337215024	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2130	Ketchikan Gateway Borough   	13477	14074	13828	11316	10041	10070	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										-0.042418644	0.017789991	0.221986568	0.126979385	-0.002879841	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2150	Kodiak Island Borough   	13592	13916	13309	9939	9409	7174	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										-0.023282552	0.045608235	0.339068317	0.056329047	0.311541678	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
	Kuskokwim	#N/A	#N/A	--- 	--- 	2306	2301	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										#N/A	#N/A	.	.	0.002172968	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2164	Lake and Peninsula Borough	1631	1823	1668	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										-0.1053209	0.092925659	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
	Lynn Canal-Icy Straits	#N/A	#N/A	--- 	--- 	--- 	2945	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										#N/A	#N/A	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2170	Matanuska-Susitna Borough    	88995	59318	39683	17816	6509	5188	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										0.500303449	0.49479626	1.227379883	1.7371332	0.25462606	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
	Nome Census Area   	#N/A	#N/A	8288	6537	5749	6091	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										#N/A	#N/A	0.267859875	0.137067316	-0.056148416	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2185	North Slope Borough   	9430	7385	5979	4199	2663	2133	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										0.276912661	0.235156381	0.423910455	0.57679309	0.248476324	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2188	Northwest Arctic Borough	7523	7208	6113	4831	4434	3560	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										0.043701443	0.179126452	0.265369489	0.089535408	0.245505618	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
	Outer Ketchikan	#N/A	#N/A	--- 	--- 	1676	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										#N/A	#N/A	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
	Prince of Wales-Outer Ketchikan Census Area	#N/A	#N/A	6278	3822	2106	1772	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										#N/A	#N/A	0.6425955	0.814814815	0.188487585	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
	Seward	#N/A	#N/A	--- 	--- 	2336	2956	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										#N/A	#N/A	.	.	-0.209742896	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2220	Sitka Borough    	8881	8835	8588	7803	6109	6690	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										0.005206565	0.028761062	0.100602332	0.277295793	-0.086846039	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2230	Skagway-Yakutat-Angoon Census Area   	968	860	4385	3478	2157	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										0.125581395	-0.803876853	0.260782059	0.612424664	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
	Southeast Fairbanks Census Area  	#N/A	#N/A	5913	5676	4179	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										#N/A	#N/A	0.041754757	0.35821967	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
	Upper Yukon	#N/A	#N/A	--- 	--- 	1684	1619	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										#N/A	#N/A	.	.	0.04014824	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
	Valdez-Cordova Census Area   	#N/A	#N/A	9952	8348	3098	2844	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										#N/A	#N/A	0.19214183	1.694641704	0.08931083	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
	Wade Hampton Census Area  	#N/A	#N/A	5791	4665	3917	3128	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										#N/A	#N/A	0.241371919	0.190962471	0.252237852	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
2275	Wrangell-Petersburg Census Area   	2369	2452	7042	6167	4913	4181	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										-0.033849918	-0.651803465	0.141884222	0.255241197	0.175077733	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
	Yukon-Koyukuk Census Area   	#N/A	#N/A	8478	7873	4752	4097	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 										#N/A	#N/A	0.076844913	0.656776094	0.159873078	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
4001	Apache 	71518	69430	61591	52108	32298	30438	27767	24095	17765	13196	9196	8297	4281	5283	--- 	--- 								0.030073455	0.127275089	0.181987411	0.613350672	0.061107826	0.096193323	0.152396763	0.356318604	0.346241285	0.434971727	0.108352417	0.938098575	-0.189664963	.	.	.	.	.	.	.	.	.
	Arizona	#N/A	#N/A	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	6482								#N/A	#N/A	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
4003	Cochise 	131346	117743	97624	85686	61910	55039	31488	34627	40998	46465	34591	9251	6938	--- 	--- 	--- 								0.115531284	0.206086618	0.139322643	0.38404135	0.124838751	0.747935722	-0.090651804	-0.155397824	-0.117658453	0.34326848	2.739163334	0.333381378	.	.	.	.	.	.	.	.	.	.
4005	Coconino 	134421	116320	96591	75008	48326	41857	23910	18770	14064	9982	8130	5514	--- 	--- 	--- 	--- 								0.155613824	0.204252984	0.287742641	0.55212515	0.154550016	0.750606441	0.273841236	0.334613197	0.408936085	0.227798278	0.474428727	.	.	.	.	.	.	.	.	.	.	.
4007	Gila 	53597	51298	40216	37080	29255	25745	24158	23867	31016	25678	16348	4973	2021	--- 	--- 	--- 								0.044816562	0.275561965	0.084573894	0.267475645	0.136337153	0.065692524	0.012192567	-0.230493939	0.207882234	0.570712014	2.287351699	1.460663038	.	.	.	.	.	.	.	.	.	.
4009	Graham 	37220	33475	26554	22862	16578	14045	12985	12113	10373	10148	23999	14162	5670	--- 	--- 	--- 								0.111874533	0.260638699	0.161490683	0.379056581	0.180348879	0.081632653	0.071988772	0.167743179	0.022171857	-0.577149048	0.694605282	1.497707231	.	.	.	.	.	.	.	.	.	.
4011	Greenlee 	8437	8539	8008	11406	10330	11509	12805	8698	9886	15362	--- 	--- 	--- 	--- 	--- 	--- 								-0.011945193	0.066308691	-0.297913379	0.104162633	-0.102441567	-0.101210465	0.472177512	-0.120169937	-0.356464002	.	.	.	.	.	.	.	.	.	.	.	.	.
4012	La Paz	20489	19670	13844	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 								0.041637011	0.420832129	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
4013	Maricopa 	3817117	3072415	2122101	1509052	967522	663510	331770	186193	150970	89576	34488	20457	10986	5689	--- 	--- 								0.242383272	0.447817517	0.406247763	0.559708203	0.458187518	0.999909576	0.781860757	0.233311254	0.685384478	1.597309209	0.685877695	0.862097215	0.931095096	.	.	.	.	.	.	.	.	.
4015	Mohave 	200186	154981	93497	55865	25857	7736	8510	8591	5572	5259	3773	3426	1444	1190	179	--- 								0.291680916	0.657603987	0.673623915	1.160536799	2.342425026	-0.090951821	-0.009428472	0.541816224	0.059517018	0.393851047	0.101284297	1.372576177	0.213445378	5.648044693	.	.	.	.	.	.	.	.
4017	Navajo 	107449	97452	77658	67629	47715	37994	29446	25309	21202	16077	11471	8829	--- 	--- 	--- 	--- 								0.102583836	0.254886811	0.148294371	0.417353034	0.255856188	0.290294098	0.163459639	0.193708141	0.318778379	0.401534304	0.299241137	.	.	.	.	.	.	.	.	.	.	.
4019	Pima 	980263	843702	666880	531443	351667	265660	141216	72838	55676	34680	22818	14689	12673	17006	5716	--- 								0.161859282	0.265148153	0.254847651	0.51121089	0.3237484	0.881231588	0.938768225	0.308247719	0.605420992	0.519852748	0.553407312	0.159078356	-0.254792426	1.975157453	.	.	.	.	.	.	.	.
4021	Pinal 	375770	179469	116379	90918	67916	62673	43191	28841	22081	16130	9045	7779	4251	3044	--- 	--- 								1.093787785	0.542108112	0.280043556	0.338683079	0.083656439	0.451066194	0.497555563	0.306145555	0.368939864	0.783305694	0.162745854	0.829922371	0.39651774	.	.	.	.	.	.	.	.	.
4023	Santa Cruz 	47420	38381	29676	20459	13966	10808	9344	9482	9684	12689	6766	4545	--- 	--- 	--- 	--- 								0.235507152	0.293334681	0.450510778	0.464914793	0.29219097	0.156678082	-0.014553892	-0.020859149	-0.236819292	0.875406444	0.488668867	.	.	.	.	.	.	.	.	.	.	.
4025	Yavapai 	211033	167377	107714	68145	36733	28912	24991	26511	28470	24016	15996	13799	8685	5013	2142	--- 								0.260824367	0.553902	0.580658889	0.855143876	0.270510515	0.156896483	-0.057334691	-0.068809273	0.185459694	0.501375344	0.159214436	0.588831318	0.732495512	1.340336134	.	.	.	.	.	.	.	.
4027	Yuma 	195751	159995	106895	90554	60827	46235	28006	19326	17816	14904	7733	4145	2671	3215	1621	--- 								0.223481984	0.496749146	0.180455861	0.488713894	0.315605061	0.650896237	0.449135879	0.084755276	0.19538379	0.927324454	0.86562123	0.551853238	-0.169206843	0.983343615	.	.	.	.	.	.	.	.
5001	Arkansas 	19019	20751	21653	24175	23347	23355	23665	24437	22300	21483	16103	12973	11432	8038	8268	8844	3245	1346	1426	1260	1062			-0.083465857	-0.041657045	-0.104322647	0.035464942	-0.000342539	-0.013099514	-0.031591439	0.095829596	0.03803007	0.334099236	0.241270331	0.134797061	0.422244339	-0.027818094	-0.065128901	1.725423729	1.410846954	-0.056100982	0.131746032	0.186440678	.	.
5003	Ashley 	21853	24217	24319	26538	24976	24220	25660	26785	25151	23410	25268	19734	13295	10156	8042	8590	2058	--- 	--- 	--- 	--- 			-0.097617376	-0.004194251	-0.083615947	0.062540038	0.031213873	-0.056118472	-0.04200112	0.064967596	0.074369927	-0.07353174	0.280429715	0.484317413	0.309078377	0.262869933	-0.063795111	3.173955296	.	.	.	.	.	.
5005	Baxter 	41513	38365	31186	27409	15319	9943	11683	10281	9519	10216	10389	9298	8527	6004	--- 	--- 	--- 	--- 	--- 	--- 	--- 			0.082053955	0.230199448	0.137801452	0.789216006	0.540681887	-0.148934349	0.136368058	0.080050425	-0.068226312	-0.016652228	0.117337062	0.09041867	0.420219853	.	.	.	.	.	.	.	.	.
5007	Benton 	221339	153323	97499	78115	50476	36272	38076	36148	35253	36253	33389	31611	27716	20328	13831	9306	3710	2228	--- 	--- 	--- 			0.443612504	0.572559719	0.248146963	0.547567161	0.391596824	-0.047378926	0.053336284	0.02538791	-0.027583924	0.085776753	0.056246243	0.140532544	0.363439591	0.469741884	0.486245433	1.508355795	0.665170557	.	.	.	.	.
5009	Boone 	36903	33940	28297	26067	19073	16116	16260	15860	14937	16098	14318	16396	15816	12146	7032	--- 	--- 	--- 	--- 	--- 	--- 			0.08730112	0.199420433	0.085548778	0.366696377	0.183482254	-0.008856089	0.025220681	0.061792863	-0.07212076	0.124319039	-0.126738229	0.036671725	0.302157089	0.727246871	.	.	.	.	.	.	.	.
5011	Bradley 	11508	12618	11793	13803	12778	14029	15987	18097	17494	15970	14518	9651	7972	6285	8646	8388	3829	--- 	--- 	--- 	--- 			-0.087969567	0.069956754	-0.145620517	0.080215996	-0.089172429	-0.122474511	-0.116593911	0.034468961	0.095428929	0.100013776	0.504300073	0.210612142	0.268416866	-0.273074254	0.030758226	1.1906503	.	.	.	.	.	.
5013	Calhoun 	5368	5731	5826	6079	5573	5991	7132	9636	9752	11807	9894	8539	7267	5671	3853	4103	--- 	--- 	--- 	--- 	--- 			-0.063339731	-0.016306214	-0.041618687	0.090794904	-0.069771324	-0.159983174	-0.259858863	-0.011894996	-0.174049293	0.193349505	0.158683687	0.175037842	0.281431846	0.471840125	-0.060931026	.	.	.	.	.	.	.
5015	Carroll 	27446	25345	18654	16203	12301	11284	13244	14737	15820	17786	16829	18848	17288	13337	5780	9383	4614	2844	--- 	--- 	--- 			0.082896035	0.358689825	0.151268284	0.317209983	0.090127614	-0.147991543	-0.101309629	-0.068457649	-0.110536377	0.056866124	-0.107120119	0.090236002	0.296243533	1.307439446	-0.383992327	1.033593411	0.622362869	.	.	.	.	.
5017	Chicot 	11800	14101	15713	17793	18164	18990	22306	27452	22646	21749	21987	14528	11419	10117	7214	9234	5115	3806	1165	--- 	--- 			-0.163179916	-0.102590212	-0.116899904	-0.020425017	-0.043496577	-0.148659553	-0.187454466	0.212222909	0.041243276	-0.010824578	0.513422357	0.272265522	0.128694277	0.402411977	-0.218756768	0.805278592	0.343930636	2.26695279	.	.	.	.
5019	Clark 	22995	23541	21437	23326	21537	20950	22998	24402	24932	25632	23686	21289	20997	15771	11953	9735	4070	2309	1369	1040	--- 			-0.023193577	0.098148062	-0.080982595	0.083066351	0.028019093	-0.089051222	-0.057536268	-0.021257821	-0.027309613	0.082158237	0.112593358	0.013906749	0.3313677	0.319417719	0.227837699	1.391891892	0.762667822	0.686632579	0.316346154	.	.	.
5021	Clay 	16083	17594	18107	20616	18771	21258	26674	28386	27278	27276	23690	15886	12200	7213	--- 	--- 	--- 	--- 	--- 	--- 	--- 			-0.085881551	-0.028331584	-0.121701591	0.098289915	-0.11699125	-0.203044163	-0.060311421	0.040618814	7.33245E-05	0.151371887	0.491250157	0.302131148	0.691390545	.	.	.	.	.	.	.	.	.
5023	Cleburne 	25970	24005	19411	16909	10349	9059	11487	13134	11373	12696	11903	9628	7884	--- 	--- 	--- 	--- 	--- 	--- 	--- 	--- 			0.081857946	0.236669929	0.147968537	0.633877669	0.142399823	-0.211369374	-0.125399726	0.154840412	-0.104206049	0.06662186	0.236289988	0.221207509	.	.	.	.	.	.	.	.	.	.
5025	Cleveland 	8689	8562	7781	7868	6605	6944	8956	12570	12744	12260	13481	11620	11362	8370	--- 	--- 	--- 	--- 	--- 	--- 	--- 			0.014832983	0.100372703	-0.011057448	0.191218774	-0.048819124	-0.224653863	-0.287509944	-0.013653484	0.039477977	-0.090571916	0.160154905	0.02270727	0.357467145	.	.	.	.	.	.	.	.	.
5027	Columbia 	24552	25612	25691	26644	25952	26400	28770	29822	27320	27670	23820	22077	19893	14090	11397	12449	--- 	--- 	--- 	--- 	--- 			-0.04138685	-0.003075007	-0.035767903	0.026664612	-0.016969697	-0.082377477	-0.035275971	0.091581259	-0.012649078	0.161628883	0.078950944	0.109787362	0.411852378	0.236290252	-0.08450478	.	.	.	.	.	.	.
5029	Conway 	21273	20320	19151	19505	16805	15430	18137	21536	21949	22578	22729	19772	19459	12755	8112	6697	3583	2892	982	--- 	--- 			0.046899606	0.061041199	-0.018149193	0.160666468	0.089112119	-0.149252908	-0.157828752	-0.018816347	-0.027858978	-0.006643495	0.149554926	0.016085102	0.525597805	0.572361933	0.211288637	0.869104103	0.238934993	1.945010183	.	.	.	.
5031	Craighead 	96443	82139	68956	63239	52068	47303	50613	47200	44740	37541	27627	19505	12025	7037	4577	3066	--- 	--- 	--- 	--- 	--- 			0.174143829	0.191179883	0.090403074	0.214546362	0.100733569	-0.065398218	0.072309322	0.054984354	0.191763672	0.358851848	0.41640605	0.622037422	0.708824783	0.537469958	0.492824527	.	.	.	.	.	.	.
5033	Crawford 	61948	53252	42493	36892	25677	21318	22727	23920	22549	25739	23942	21270	21714	14740	8957	7850	7960	4266	2440	--- 	--- 			0.163299031	0.253194644	0.151821533	0.436772209	0.204475091	-0.061996744	-0.049874582	0.060800922	-0.123936439	0.075056386	0.125622943	-0.020447637	0.473134328	0.645640281	0.141019108	-0.013819095	0.865916549	0.748360656	.	.	.	.
5035	Crittenden 	50902	50855	49939	49499	48106	47564	47184	42473	39717	29309	22447	14529	13940	9415	3831	4920	2648	1561	1272	--- 	--- 			0.000924196	0.018342378	0.008889068	0.028956887	0.011395173	0.008053577	0.110917524	0.069390941	0.355112764	0.305697866	0.544979008	0.042252511	0.480616038	1.457582877	-0.221341463	0.858006042	0.696348495	0.227201258	.	.	.	.
5037	Cross 	17870	19529	19225	20434	19783	19551	24757	26046	25723	18579	14042	11051	7693	5050	3915	--- 	--- 	--- 	--- 	--- 	--- 			-0.084950586	0.015812744	-0.059166096	0.032907041	0.011866401	-0.21028396	-0.049489365	0.012556856	0.384520157	0.323102122	0.270654239	0.436500715	0.523366337	0.2899106	.	.	.	.	.	.	.	.
5039	Dallas 	8116	9196	9614	10515	10022	10522	12416	14471	14671	14424	12621	11518	9296	6505	5707	8283	6877	--- 	--- 	--- 	--- 			-0.117442366	-0.043478261	-0.085687114	0.049191778	-0.047519483	-0.152545103	-0.142008154	-0.013632336	0.017124237	0.142857143	0.095763153	0.239027539	0.429054573	0.139828281	-0.310998431	0.204449615	.	.	.	.	.	.
5041	Desha 	13008	15351	16798	19760	18761	20770	25155	27160	21814	20297	15274	11511	10324	8973	6125	6459	2911	1598	--- 	--- 	--- 			-0.152628493	-0.086141207	-0.149898785	0.053248761	-0.096726047	-0.174319221	-0.073821797	0.245071972	0.074740109	0.3288595	0.3269047	0.114974816	0.1505628	0.464979592	-0.051710791	1.218825146	0.821652065	.	.	.	.	.
5043	Drew 	18509	18690	17369	17910	15157	15213	17959	19831	19928	21822	21960	19451	17352	12231	9960	9078	3276	--- 	--- 	--- 	--- 			-0.009684323	0.076055041	-0.030206588	0.181632249	-0.003681062	-0.152903837	-0.09439766	-0.004867523	-0.086793145	-0.006284153	0.128990797	0.120965883	0.418690213	0.228012048	0.097157964	1.771062271	.	.	.	.	.	.
5045	Faulkner 	113237	86036	60006	46192	31572	24303	25289	25880	28381	27681	23708	20780	18342	12786	--- 	--- 	--- 	--- 	--- 	--- 	--- 			0.316158352	0.433789954	0.299056114	0.463068542	0.299098877	-0.038989284	-0.022836167	-0.088122335	0.025288104	0.167580564	0.140904716	0.132918984	0.434537776	.	.	.	.	.	.	.	.	.
5047	Franklin 	18125	17766	14897	14705	11301	10213	12358	15683	15762	19364	20638	17395	19934	14951	9627	7298	3972	2665	--- 	--- 	--- 			0.020207137	0.192589112	0.013056783	0.301212282	0.106530892	-0.173571775	-0.212013008	-0.005012054	-0.186015286	-0.061730788	0.186432883	-0.127370322	0.333288743	0.553027942	0.319128528	0.837361531	0.49043152	.	.	.	.	.
5049	Fulton 	12245	11627	10037	9975	7699	6657	9187	10253	10834	11182	12193	12917	10984	6720	4843	4024	1819	--- 	--- 	--- 	--- 			0.053152146	0.158413869	0.006215539	0.295622808	0.156526964	-0.275389137	-0.10396957	-0.053627469	-0.031121445	-0.082916427	-0.056050166	0.175983248	0.63452381	0.387569688	0.203528827	1.212204508	.	.	.	.	.	.
5051	Garland 	96024	88122	73397	70531	54131	46697	47102	41664	36031	25785	27271	18773	15328	9023	--- 	--- 	--- 	--- 	--- 	--- 	--- 			0.089671138	0.200621279	0.040634615	0.302968724	0.159196522	-0.008598361	0.130520353	0.156337598	0.397362808	-0.054490118	0.45267139	0.224752088	0.69876981	.	.	.	.	.	.	.	.	.
5053	Grant 	17853	16457	13948	13008	9711	8294	9024	10477	9834	10710	9425	7671	7786	6185	3943	--- 	--- 	--- 	--- 	--- 	--- 			0.084827125	0.17988242	0.072263223	0.339511894	0.170846395	-0.08089539	-0.138684738	0.065385398	-0.081792717	0.136339523	0.22865337	-0.0147701	0.258852061	0.568602587	.	.	.	.	.	.	.	.
5055	Greene 	42090	37383	31804	30744	24765	25198	29149	30204	26127	26105	23852	16979	12908	7480	7573	5843	2593	1586	--- 	--- 	--- 			0.125912848	0.175418186	0.034478272	0.241429437	-0.017183903	-0.135544959	-0.034929148	0.15604547	0.00084275	0.094457488	0.404794157	0.315385807	0.725668449	-0.01228047	0.29608078	1.25337447	0.634930643	.	.	.	.	.
5057	Hempstead 	22609	23597	21621	23635	19308	19661	25080	32770	30847	31602	28285	24101	22796	19015	13768	13989	7672	4921	2512	2248	--- 			-0.041869729	0.091392628	-0.085212608	0.224103998	-0.017954326	-0.216068581	-0.234665853	0.062339936	-0.023890893	0.117270638	0.173602755	0.057246885	0.198843019	0.381101104	-0.015798127	0.823383733	0.559032717	0.958996815	0.117437722	.	.	.
5059	Hot Spring 	32923	30413	26115	26819	21963	21893	22181	18916	18105	17784	15022	12748	11603	7775	5877	5635	3609	1907	458	--- 	--- 			0.082530497	0.164579743	-0.026250047	0.221099121	0.003197369	-0.012984085	0.172605202	0.044794256	0.018049933	0.183863667	0.178380922	0.098681376	0.492347267	0.322953888	0.042945874	0.561374342	0.892501311	3.163755459	.	.	.	.
5061	Howard 	13789	14304	13569	13459	11412	10878	13342	16621	17489	18565	16898	14076	13789	9917	--- 	--- 	--- 	--- 	--- 	--- 	--- 			-0.036003915	0.054167588	0.00817297	0.17937259	0.049089906	-0.184679958	-0.197280549	-0.049631197	-0.057958524	0.098650728	0.200483092	0.020813692	0.390440657	.	.	.	.	.	.	.	.	.
